,CODE,NAME
3846,SRF12_IRRFRC12,Imposto sobre a renda (IR) - retido nas fontes - rendimento do capital - receita bruta
3847,SRF12_IRRFRE12,Imposto sobre a renda (IR) - retido nas fontes - rendimento de remessa p/ ext. - receita bruta
3848,SRF12_IRRFRT12,Imposto sobre a renda (IR) - retido nas fontes - rendimento do trabalho - receita bruta
3849,SRF12_ITR12,Imposto sobre a propriedade territorial rural (ITR) - receita bruta
3850,SRF12_OUTREC12,Outras receitas administradas - receita bruta
3851,SRF12_PAES12,Pagamento unificado (PAES)
3852,SRF12_PIS12,Contribuição - PIS / Pasep - total - receita bruta
3853,SRF12_TOTGER12,Arrecadação das receita federais - receita bruta
3854,SRF12_TOTREC12,Receita administrada pela SRF - receita bruta
3855,STN_GOVEDES,Despesa efetuada - governo estadual
3856,STN_GOVEREC,Receita arrecadada - governo estadual
3857,STN_GOVESALDO,Superávit (+) ou déficit (-) da execução orçamentária - governo estadual
3858,STN_GOVFDES,Despesa efetuada - governo federal
3859,STN_GOVFREC,Receita arrecadada - governo federal
3860,STN_GOVFRECII,Receita arrecadada - imposto sobre a importação (II) - governo federal
3861,STN_GOVFRECIND,Receita arrecadada - receita industrial - governo federal
3862,STN_GOVFRECIPI,Receita arrecadada - imposto sobre produtos industrializados (IPI) - governo federal
3863,STN_GOVFRECIR,Receita arrecadada - imposto sobre a renda de qualquer natureza (IR) - governo federal
3864,STN_GOVFRECOP,"Receita arrecadada - imposto sobre op.crédito, câmbio,seguro e títulos mobiliários - governo federal"
3865,STN_GOVFSALDO,Superávit (+) ou déficit (-) da execução orçamentária - governo federal
3866,STN_GOVMDES,Despesa efetuada - governo municipal
3867,STN_GOVMREC,Receita arrecadada - governo estadual
3868,STN_GOVMSALDO,Superávit (+) ou déficit (-) da execução orçamentária - governo municipal
3869,STN12_ADIV12,Execução financeira do Tesouro Nacional - amortização da dívida contratada interna e externa
3870,STN12_CIRAP12,Execução financeira - despesas - liberações ordinárias - custeio e investimento
3871,STN12_DBPREV12,Execução financeira - despesas - liberações ordinárias - benefícios previdenciários
3872,STN12_DESF12,Execução financeira - financiamento - despesas
3873,STN12_DESFAME12,Execução financeira - financiamento - despesas - amortização da dívida externa
3874,STN12_DESFAMI12,Execução financeira - financiamento - despesas - amortização da dívida interna
3875,STN12_DESFAMIDC12,Execução financeira - financiamento - despesas - amortização da dívida interna - dívida contratual
3876,STN12_DESFAMITIT12,Execução financeira - financiamento - despesas - amortização da dívida interna - resg. tít.- mercado
3877,STN12_DESFGAR12,Execução financeira - financiamento - despesas - aquisição de garantias e outras liberações
3878,STN12_DESTN12,Execução financeira - despesas - total
3879,STN12_DLIBORD12,Execução financeira - despesas - liberações ordinárias
3880,STN12_DLIBVINC12,Execução financeira - despesas - liberações vinculadas
3881,STN12_DLOEDIVEXT12,Execução financeira - despesas - liberações ordinárias - encargos dívida contratual - externa
3882,STN12_DLOEDIVINT12,Execução financeira - despesas - liberações ordinárias - encargos dívida contratual - interna
3883,STN12_DLOREST12,Execução financeira - despesas - liberações ordinárias - restos a pagar
3884,STN12_DLVLEI12,Execução financeira - despesas - liberações vinculadas - transferência da Lei complementar 87
3885,STN12_DLVTRAFDEM12,Execução financeira - despesas - liberações vinculadas - demais transferências estados e municípios
3886,STN12_DLVTRAFUND12,Execução financeira - despesas - liberações vinculadas - transferências a fundos constitucionais
3887,STN12_DOOC12,Execução financeira - despesas - liberações ordinárias - opererações oficiais de crédito
3888,STN12_DOVN12,Execução financeira - despesas - liberações vinculadas - outras vinculações
3889,STN12_DTNBCB12,Execução financeira - financiamento - resultado Tesouro/Bacen - des. no Bacen
3890,STN12_DTNBCBTIT12,Execução financeira - financiamento - resultado Tesouro/Bacen - des. no Bacen - resgate títulos
3891,STN12_EDMBC12,Execução financeira - financiamento - resultado Tesouro/Bacen - des. no Bacen - encargos da DPMF
3892,STN12_EDMM12,Execução financeira - despesas - liberações ordinárias - encargos da dívida mobiliária - mercado
3893,STN12_ENDMOBI112,Execução financeira - financiamento - endividamento mobiliário interno líquido
3894,STN12_NFAJUS12,NFSP - gov. central - ajuste metodológico
3895,STN12_NFDBA12,NFSP - gov. central - despesa total - benefícios assistenciais (LOAS e RMV)
3896,STN12_NFDBEM12,NFSP - gov. central - despesa total - benefícios previdenciários
3897,STN12_NFDCC12,NFSP - gov. central - despesa total - cust. e cap. - total
3898,STN12_NFDCCFAT12,NFSP - gov. central - despesa total - cust. e cap. - FAT - total
3899,STN12_NFDCCFATA12,NFSP - gov. central - despesa total - cust. e cap. - FAT - abono seg. desemp.
3900,STN12_NFDCCFATO12,NFSP - gov. central - despesa total - cust. e cap. - FAT - demais
3901,STN12_NFDDBC12,NFSP - gov. central - despesa total - despesas do Banco Central
3902,STN12_NFDE12,NFSP - gov. central - discrepância estatística
3903,STN12_NFDOUT12,NFSP - gov. central - despesa total - cust. e cap. - outras despesas
3904,STN12_NFDPESS12,NFSP - gov. central - despesa total - pessoal e encargos sociais
3905,STN12_NFDS12,NFSP - gov. central - despesa total - cust. e cap. - subs. subv. - total
3906,STN12_NFDSFR12,NFSP - gov. central - despesa total - cust. e cap. - subs. subv. - fundos reg.
3907,STN12_NFDSOP12,NFSP - gov. central - despesa total - cust. e cap. - subs. subv. - op. of. créd.
3908,STN12_NFDTOT12,NFSP - gov. central - despesa total
3909,STN12_NFDTT12,NFSP - gov. central - despesa total - transferência do Tesouro ao Banco Central
3910,STN12_NFJN12,NFSP - gov. central - juros nominais (abaixo da linha)
3911,STN12_NFRLTOT12,NFSP - gov. central - receita líquida total
3912,STN12_NFRNGCTOTJ12,NFSP - gov. central - resultado nominal (abaixo da linha)
3913,STN12_NFRPBC12,NFSP - gov. central - resultado primário gov. federal - Banco Central
3914,STN12_NFRPGCTOT12,NFSP - gov. central - resultado primário do gov. central (abaixo da linha)
3915,STN12_NFRPGFPREV12,NFSP - gov. central - resultado primário gov. federal - Previdência social (RGPS)
3916,STN12_NFRPGFTN12,NFSP - gov. central - resultado primário gov. federal - Tesouro Nacional
3917,STN12_NFRPGFTOT12,NFSP - gov. central - resultado primário gov. federal - total
3918,STN12_NFRPGFTOTP12,NFSP - gov. central - resultado primário do gov. central
3919,STN12_NFRRBC12,NFSP - gov. central - receita total - receitas do Banco Central
3920,STN12_NFRRP12,NFSP - gov. central - receita total - previdência social
3921,STN12_NFRRTBC12,NFSP - gov. central - receita total - Tesouro Nacional - bruta - contribuições
3922,STN12_NFRRTBI12,NFSP - gov. central - receita total - Tesouro Nacional - bruta - impostos
3923,STN12_NFRRTBOUT12,NFSP - gov. central - receita total - Tesouro Nacional - bruta - demais
3924,STN12_NFRRTBT12,NFSP - gov. central - receita total - Tesouro Nacional - bruta - total
3925,STN12_NFRRTIF12,NFSP - gov. central - receita total - Tesouro Nacional - incentivos fiscais (-)
3926,STN12_NFRRTR12,NFSP - gov. central - receita total - Tesouro Nacional - restituições (-)
3927,STN12_NFRRTT12,NFSP - gov. central - receita total - Tesouro Nacional - total
3928,STN12_NFRTOT12,NFSP - gov. central - receita total
3929,STN12_NFTEMCIDE12,NFSP - gov. central - transf. estados e municípios - transferências da Cide
3930,STN12_NFTEML12,NFSP - gov. central - transf. estados e municípios - Lei Complementar nº 87/96
3931,STN12_NFTEMOUT12,NFSP - gov. central - transf. estados e municípios - demais
3932,STN12_NFTEMTC12,NFSP - gov. central - transf. estados e municípios - constitucionais
3933,STN12_NFTEMTOT12,NFSP - gov. central - transf. estados e municípios - total
3934,STN12_OODC12,Execução financeira - receitas - oper. oficiais de créditos
3935,STN12_OTF12,Execução financeira do Tesouro Nacional - oper. com títulos públicos federais
3936,STN12_PEE12,Execução financeira - despesas - liberações ordinárias - pessoal e encargos
3937,STN12_RDBB12,Execução financeira - receitas - remuneração de disponibilidades no BB
3938,STN12_RDBC12,Execução financeira do Tesouro Nacional - remuneração de disponibilidades no BC
3939,STN12_RDE12,Execução financeira - financiamento - receitas - oper. de créditos - outras
3940,STN12_RDISBB12,Execução financeira do Tesouro Nacional - receitas - oper. ofic. créditos e remun. disponib. no BB
3941,STN12_REGDIV12,Execução financeira do Tesouro Nacional - renegociação da dívida externa e aquisição de garantias
3942,STN12_RF12,Execução financeira - financiamento - receitas
3943,STN12_RFBC12,Execução financeira - financiamento - resultado Tesouro/Bacen - rec. do Bacen - resultado do Bacen
3944,STN12_RFC12,Execução financeira - financiamento - fluxo de caixa total
3945,STN12_RFF12,Execução financeira - resultado financeiro do Tesouro Nacional
3946,STN12_RFTIT12,Execução financeira - financiamento - receitas - emissão de títulos - mercado
3947,STN12_RINCFISC12,Execução financeira - receitas - incentivos fiscais
3948,STN12_RLPREV12,Execução financeira - receitas - arrecadação líquida da previdência social
3949,STN12_ROOC12,Execução financeira - receitas - oper. oficiais de créditos - outras
3950,STN12_RRBRUTO12,Execução financeira - receitas - recolhimento bruto
3951,STN12_RRTNBCB12,Execução financeira - financiamento - resultado Tesouro/Bacen - rec. do Bacen
3952,STN12_RSALEDU12,Execução financeira - receitas - receita do salário educação
3953,STN12_RTN12,Execução financeira - receitas - total
3954,STN12_RTNBCB12,Execução financeira - financiamento - resultado Tesouro/Bacen
3955,STN12_RTNBCBDIS12,Execução financeira - financiamento - resultado Tesouro/Bacen - rec. do Bacen - remun. disponib.
3956,STN12_RTNBCBTIT12,Execução financeira - financiamento - resultado Tesouro/Bacen - rec. do Bacen - emissão títulos
3957,STN12_RTNBCBUGS12,Execução financeira - financiamento - resultado Tesouro/Bacen - rec. do Bacen - remun. aplic. financ
3958,STN12_RTNF12,Execução financeira do Tesouro Nacional - receitas - receita fiscal
3959,STN12_SDIE12,Execução financeira - despesas - liberações ordinárias - encargos dívida contratual - int. e ext.
3960,STN12_TEM12,Execução financeira do Tesouro Nacional - despesas - transferências a estados e municípios
3961,BM_ERC,Taxa de câmbio - R$ / US$ - comercial - compra - média
3962,BM_ERCF,Taxa de câmbio - R$ / US$ - comercial - compra - fim período
3963,BM_ERV,Taxa de câmbio - R$ / US$ - comercial - venda - média
3964,BM_ERVF,Taxa de câmbio - R$ / US$ - comercial - venda - fim período
3965,BM12_CFCC12,Câmbio contratado - financeiro - compra
3966,BM12_ERC12,Taxa de câmbio - R$ / US$ - comercial - compra - média
3967,BM12_ERCF12,Taxa de câmbio - R$ / US$ - comercial - compra - fim período
3968,BM12_ERFF12,Taxa de câmbio - R$ / US$ - flutuante - venda - fim período
3969,BM12_ERV12,Taxa de câmbio - R$ / US$ - comercial - venda - média
3970,BM12_ERVF12,Taxa de câmbio - R$ / US$ - comercial - venda - fim período
3971,BM12_MCC12,Câmbio contratado - comercial - importação
3972,BM12_MCCM12,Câmbio contratado - comercial - importação - média diária
3973,BM12_SBCCC12,Câmbio contratado - comercial
3974,BM12_SBCCCM12,Câmbio contratado - comercial - média diária
3975,BM12_SFCC12,Câmbio contratado - financeiro
3976,BM12_SGCC12,Câmbio contratado - comercial e financeiro
3977,BM12_VFCC12,Câmbio contratado - financeiro - venda
3978,BM12_XCC12,Câmbio contratado - comercial - exportação
3979,BM12_XCCM12,Câmbio contratado - comercial - exportação - média diária
3980,BM366_MCC366,Câmbio contratado - operações com clientes no segmento comercial - importação
3981,BM366_SBCCC366,Câmbio contratado - operações com clientes no segmento comercial
3982,BM366_XCC366,Câmbio contratado - operações com clientes no segmento comercial - exportação
3983,BM366_XCCACC366,Câmbio contratado - operações com clientes no segmento comercial - exportação - ACC
3984,BM366_XCCDEMAIS366,Câmbio contratado - operações com clientes no segmento comercial - exportação - demais
3985,BM366_XCCPA366,Câmbio contratado - operações com clientes no segmento comercial - exportação - PA
3986,BMF366_FUT1DOL366,Taxa de câmbio - R$ / US$ - comercial - futuro: vencimento em t+1
3987,BMF366_FUT3DOL366,Taxa de câmbio - R$ / US$ - comercial - futuro: vencimento em t+3
3988,BMF366_FUT3DOLV366,Taxa de câmbio - R$ / US$ - comercial - futuro: vencimento em t+3 - volatilidade
3989,BMF366_FUT6DOL366,Taxa de câmbio - R$ / US$ - comercial - futuro: vencimento em t+6
3990,GAC12_PPCTAXAC12,Taxa de paridade do poder de compra (PPC) - consumo das famílias
3991,GAC12_RTCS12,Relação câmbio / salário - índice (média 2010 = 100)
3992,GAC12_TCERARG12,Taxa de câmbio real bilateral - IPA-EP-DI - Brasil/Argentina - índice (média 2010 = 100)
3993,GAC12_TCERBEL12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Bélgica - índice (média 2010 = 100)
3994,GAC12_TCERCAN12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Canadá - índice (média 2010 = 100)
3995,GAC12_TCERCHL12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Chile  - índice (média 2010 = 100)
3996,GAC12_TCERCHN12,Taxa de câmbio real bilateral - IPA-DI - Brasil/China  - índice (média 2010 = 100)
3997,GAC12_TCERCOL12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Colômbia - índice (média 2010 = 100)
3998,GAC12_TCERDEU12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Alemanha - índice (média 2010 = 100)
3999,GAC12_TCEREGY12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Egito - índice (média 2010 = 100)
4000,GAC12_TCERESP12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Espanha - índice (média 2010 = 100)
4001,GAC12_TCEREUA12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Estados Unidos - índice (média 2010 = 100)
4002,GAC12_TCERFRA12,Taxa de câmbio real bilateral - IPA-DI - Brasil/França - índice (média 2010 = 100)
4003,GAC12_TCERGBR12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Reino Unido - índice (média 2010 = 100)
4004,GAC12_TCERHKG12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Hong Kong - índice (média 2010 = 100)
4005,GAC12_TCERIDN12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Indonésia - índice (média 2010 = 100)
4006,GAC12_TCERIND12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Índia - índice (média 2010 = 100)
4007,GAC12_TCERITA12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Itália - índice (média 2010 = 100)
4008,GAC12_TCERJPN12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Japão - índice (média 2010 = 100)
4009,GAC12_TCERKOR12,Taxa de câmbio real bilateral - IPA-DI - Brasil/Coreia do Sul - índice (média 2010 = 100)
4010,GAC12_TCERMBCD12,Taxa de câmbio - efetiva real - IPA-EP-DI - importações - bens duráveis - índice (média 2010 = 100)
4011,GAC12_TCERMBCND12,Taxa de câmbio - efetiva real - IPA-EP-DI - importações - bens não duráveis - índice(média 2010=100)
4012,GAC12_TCERMBI12,Taxa de câmbio - efetiva real - IPA-EP-DI - importações - bens interm. - índice(média 2010=100)
4013,GAC12_TCERMBK12,Taxa de câmbio - efetiva real - IPA-EP-DI - importações - bens de capital - índice(média 2010 = 100)
4014,GAC12_TCERMCOMB12,Taxa de câmbio - efetiva real - IPA-EP-DI - importações - combustíveis - índice (média 2010 = 100)
